scheduled_time,airline,flight_number,destination_or_origin,status,counter,actual_time,register,aircraft,airport,flight_type
2025-05-26 14:30:00,پويا,PYA2350,ارومیه,طبق برنامه,13,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-26 14:45:00,رایمون,RAI7512,اصفهان,طبق برنامه,"3, 4",,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-26 14:55:00,ایران ایر,IRA497,اردبیل,طبق برنامه,4,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 15:45:00,آساجت,SJT8634,رشت,طبق برنامه,14,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-26 15:50:00,کاسپین,CPN6936,قشم,طبق برنامه,"8, 9",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 15:50:00,آتا,TBZ5619,مشهد,طبق برنامه,"24, 25",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 15:55:00,ایران ایر,IRA246,گرگان,طبق برنامه,2,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 16:20:00,کاسپین,CPN6986,زاهدان,طبق برنامه,"10, 11",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 16:25:00,آتا,TBZ5719,مشهد,طبق برنامه,"12, 13",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 16:30:00,ماهان,IRM1067,کرمان,طبق برنامه,23,,,AB6,فرودگاه مهرآباد,Domestic Departure
2025-05-26 16:50:00,قشم ایر,QSM1220,بندرعباس,طبق برنامه,"16, 17",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 16:55:00,یزد ایر,DZD9401,ارومیه,طبق برنامه,"6, 7",,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:00:00,سپهران,SHI4340,مشهد,طبق برنامه,"28, 29",,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:00:00,زاگرس,IZG4020,اهواز,طبق برنامه,3,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:05:00,آتا,TBZ5668,تبریز,طبق برنامه,"24, 25",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:05:00,آتا,TBZ5623,شیراز,طبق برنامه,"28, 29",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:10:00,پارس ایر,PRS4454,مشهد,طبق برنامه,"20, 21",,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:20:00,قشم ایر,QSM1252,مشهد,طبق برنامه,"18, 19",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:25:00,کیش ایر,KIS7031,اهواز,طبق برنامه,"9, 10",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:30:00,کارون,KRU2608,یزد,طبق برنامه,"21, 22",,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:35:00,آتا,TBZ5673,اهواز,طبق برنامه,"12, 13",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:45:00,چابهار,IRU7650,مشهد,طبق برنامه,5,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:45:00,پارس ایر,PRS4462,سیرجان,طبق برنامه,18,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:50:00,معراج,MRJ2818,كيش,طبق برنامه,"14, 15",,,A321,فرودگاه مهرآباد,Domestic Departure
2025-05-26 17:55:00,آسمان,IRC3710,اردبیل,طبق برنامه,27,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:00:00,یزد ایر,DZD9441,یزد,طبق برنامه,"8, 9",,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:05:00,کارون,KRU2508,ماهشهر,طبق برنامه,"16, 17",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:10:00,پويا,PYA2318,کرمانشاه,طبق برنامه,14,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:15:00,ماهان,IRM1026,اردبیل,طبق برنامه,24,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:20:00,ماهان,IRM1055,کرمان,طبق برنامه,25,,,AB6,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:20:00,کارون,KRU2628,شیراز,طبق برنامه,"18, 19",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:30:00,وارش,VRH5800,ساری,طبق برنامه,7,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:30:00,ماهان,IRM1002,تبریز,طبق برنامه,26,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:35:00,رایمون,RAI7510,رشت,طبق برنامه,"3, 4",,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:40:00,آتا,TBZ5646,تبریز,طبق برنامه,"28, 29",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 18:50:00,اطلس ایر,ATS8273,اصفهان,طبق برنامه,"14, 15",,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:00:00,ایران ایرتور,IRB970,بوشهر,طبق برنامه,"9, 10",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:05:00,آساجت,SJT8624,یزد,طبق برنامه,22,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:15:00,تابان,TBN6326,مشهد,طبق برنامه,"1, 2",,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:20:00,ایران ایر,IRA458,بندرعباس,طبق برنامه,3,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:25:00,آسمان,IRC3777,شیراز,طبق برنامه,28,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:30:00,ماهان,IRM4541,زاهدان,طبق برنامه,27,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:35:00,ایران ایرتور,IRB984,شیراز,طبق برنامه,"7, 8",,,MD82,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:35:00,آتا,TBZ5679,ارومیه,طبق برنامه,"12, 13",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 19:45:00,ساها,IRZ156,شیراز,طبق برنامه,"8, 9",,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:00:00,چابهار,IRU7614,چابهار,طبق برنامه,2,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:05:00,کیش ایر,KIS7169,مشهد,طبق برنامه,"11, 12",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:10:00,ساها,IRZ174,كيش,طبق برنامه,"10, 11",,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:20:00,کیش ایر,KIS7025,كيش,طبق برنامه,"9, 10",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:25:00,ماهان,IRM1037,مشهد,طبق برنامه,"18, 19, 20",,,AB6,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:30:00,آتا,TBZ5625,اهواز,طبق برنامه,"24, 25",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:35:00,آوا,AXV7702,مشهد,طبق برنامه,"18, 19",,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-26 20:40:00,ماهان,IRM1079,کرمان,طبق برنامه,21,,,RJ100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:00:00,زاگرس,IZG4050,بندرعباس,طبق برنامه,4,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:05:00,کیش ایر,KIS7051,شیراز,طبق برنامه,"11, 12",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:10:00,آتا,TBZ5643,سیرجان,طبق برنامه,"28, 29",,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:10:00,کاسپین,CPN6900,بوشهر,طبق برنامه,"12, 13",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:15:00,کارون,KRU2610,دزفول,طبق برنامه,"21, 22",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:30:00,آتا,TBZ5690,آبادان,طبق برنامه,"26, 27",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:35:00,کیش ایر,KIS7081,كيش,طبق برنامه,"9, 10",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 21:55:00,آسمان,IRC3750,آبادان,طبق برنامه,29,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 22:05:00,آتا,TBZ5670,یزد,طبق برنامه,"12, 13",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 22:15:00,پارس ایر,PRS4402,بیرجند,طبق برنامه,19,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 22:15:00,کارون,KRU2602,اصفهان,طبق برنامه,"21, 22",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 22:20:00,پارس ایر,PRS4404,شیراز,طبق برنامه,"20, 21",,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-26 22:30:00,چابهار,IRU7642,اهواز,طبق برنامه,6,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 22:30:00,یزد ایر,DZD9443,یزد,طبق برنامه,"10, 11",,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-26 23:20:00,کارون,KRU2618,اهواز,طبق برنامه,"18, 19",,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-26 23:30:00,آتا,TBZ5640,تبریز,طبق برنامه,"28, 29",,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-26 23:45:00,تابان,TBN6252,مشهد,طبق برنامه,"1, 2",,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-05-26 23:50:00,ماهان,IRM1053,کرمان,طبق برنامه,22,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:15:00,ایران ایر,IRA326,لارستان,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:20:00,کیش ایر,KIS7055,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:20:00,آسمان,IRC644,بندرعباس,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:25:00,چابهار,IRU7610,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:25:00,ساها,IRZ166,آبادان,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:25:00,ساها,IRZ184,عسلویه,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:30:00,پارس ایر,PRS5416,چابهار,طبق برنامه,,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:30:00,زاگرس,IZG4060,بوشهر,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:35:00,قشم ایر,QSM1250,مشهد,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:40:00,آساجت,SJT8634,رشت,طبق برنامه,,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:40:00,ماهان,IRM1089,شیراز,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:45:00,اروان,INA6750,مشهد,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:45:00,کاسپین,CPN014,عسلویه,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:55:00,آتا,TBZ5662,کرمان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:55:00,کاسپین,CPN038,شیراز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:00:00,وارش,VRH5820,كيش,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:00:00,کارون,KRU2642,اهواز,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:05:00,قشم ایر,QSM1260,شیراز,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:05:00,ماهان,IRM4589,زاهدان,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:10:00,کاسپین,CPN024,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:15:00,قشم ایر,QSM1230,ماهشهر,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:15:00,کارون,KRU2504,خارگ,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:25:00,آسمان,IRC3771,شیراز,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:30:00,آساجت,SJT8618,آبادان,طبق برنامه,,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:30:00,کیش ایر,KIS7027,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:35:00,پويا,PYA2340,شیراز,طبق برنامه,,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:50:00,یزد ایر,DZD6888,خوی,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 07:55:00,پارس ایر,PRS4408,ماهشهر,طبق برنامه,,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:00:00,کیش ایر,KIS7021,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:00:00,ماهان,IRM4536,اردبیل,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:05:00,آتا,TBZ5602,تبریز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:05:00,پويا,PYA2316,قشم,طبق برنامه,,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:10:00,یزد ایر,DZD9439,اصفهان,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:10:00,ماهان,IRM1051,کرمان,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:15:00,پارس ایر,PRS5412,یاسوج,طبق برنامه,,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:20:00,کیش ایر,KIS7117,چابهار,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:20:00,آتا,TBZ5659,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:25:00,قشم ایر,QSM1280,اصفهان,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:30:00,ایران ایرتور,IRB960,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:40:00,زاگرس,IZG4030,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 08:50:00,تابان,TBN6261,كيش,طبق برنامه,,,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:00:00,تابان,TBN6258,مشهد,طبق برنامه,,,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:10:00,ساها,IRZ170,مشهد,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:20:00,زاگرس,IZG4042,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:30:00,اطلس ایر,ATS8270,مشهد,طبق برنامه,,,,RJ85,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:30:00,رایمون,RAI7518,كيش,طبق برنامه,,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:35:00,پارس ایر,PRS4444,اهواز,طبق برنامه,,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:40:00,چابهار,IRU7640,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:40:00,آسمان,IRC840,ایلام,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:45:00,کیش ایر,KIS7053,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:45:00,قشم ایر,QSM1240,قشم,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:50:00,آتا,TBZ5698,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:50:00,آساجت,SJT8624,یزد,طبق برنامه,,,,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-05-27 09:55:00,ایران ایرتور,IRB940,قشم,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 10:00:00,آتا,TBZ5721,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 10:00:00,وارش,VRH5840,مشهد,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 10:20:00,کیش ایر,KIS7193,عسلویه,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 10:30:00,تابان,TBN6224,مشهد,طبق برنامه,,,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-05-27 10:30:00,کارون,KRU2612,اهواز,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 10:40:00,آتا,TBZ5729,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 11:00:00,ایران ایرتور,IRB970,بوشهر,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 11:10:00,چابهار,IRU7616,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 11:15:00,کاسپین,CPN046,تبریز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 11:20:00,ایران ایر,IRA5390,قشم,طبق برنامه,,,,A319,فرودگاه مهرآباد,Domestic Departure
2025-05-27 11:30:00,زاگرس,IZG4040,مشهد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 11:55:00,سپهران,SHI5560,بندرعباس,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 12:00:00,آتا,TBZ5604,تبریز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
